timestamp,eog_v,eog_h,gyro_x,gyro_y,gyro_z,label
218865,2011,2027,55,18,98,idle
218870,2079,2042,-33,31,72,idle
218875,2001,2059,21,5,-37,idle
218880,2062,2077,33,41,1,idle
218885,2084,2035,-87,27,-134,idle
218890,2116,2059,-11,3,-47,idle
218895,2030,2062,7,-19,-128,idle
218900,2047,2070,-132,5,-51,idle
218905,1966,2058,4,-20,70,idle
218910,2040,2116,-124,74,38,idle
218915,2105,2031,102,60,-57,idle
218920,2066,2003,15,-64,-71,idle
218925,2061,2022,-8,60,162,idle
218930,2074,2008,93,-5,-150,idle
218935,1998,2112,-39,29,76,idle
218940,2023,2105,21,-99,118,idle
218945,2028,2038,91,-12,14,idle
218950,2107,1998,-63,-170,-6,idle
218955,2079,2069,-18,119,-7,idle
218960,2067,2071,-72,-168,-41,idle
218965,2081,2033,-137,32,-49,idle
218970,2011,2056,116,85,1,idle
218975,2058,2086,-15,10,36,idle
218980,2061,2067,15,-88,-54,idle
218985,2029,2061,63,63,19,idle
218990,1963,2055,-115,86,-116,idle
218995,2128,2126,130,-38,-24,idle
219000,2005,2062,-77,123,125,idle
219005,2036,2081,2,16,7,idle
219010,2123,2061,-13,105,-53,idle
219015,1980,2004,31,-115,-86,idle
219020,2091,2051,-25,13,43,idle
219025,2064,1999,53,-67,-193,idle
219030,2087,2058,42,-98,-18,idle
219035,2019,2095,-69,-39,63,idle
219040,2147,2074,46,73,185,idle
219045,2057,2060,20,-100,41,idle
219050,2016,1979,46,-18,-38,idle
219055,2038,2073,-17,85,15,idle
219060,2067,1999,159,42,-30,idle
219065,2117,1991,-62,-36,-62,idle
219070,2117,2066,68,-863,-94,look_left
219075,2059,1991,-52,-876,-11,look_left
219080,1975,1956,12,-834,10,look_left
219085,2042,1949,60,-956,116,look_left
219090,2040,1869,7,-529,-25,look_left
219095,1988,1784,-180,-893,-152,look_left
219100,2022,1693,95,-924,60,look_left
219105,1995,1660,-25,-715,47,look_left
219110,2045,1594,-37,-792,-102,look_left
219115,2056,1575,-2,-737,-57,look_left
219120,2071,1520,-102,-722,69,look_left
219125,2099,1486,33,-879,-2,look_left
219130,2076,1434,-10,-866,-46,look_left
219135,1914,1316,57,-845,32,look_left
219140,2062,1311,-35,-770,-56,look_left
219145,2039,1174,30,-837,54,look_left
219150,2063,1168,-3,-846,88,look_left
219155,2007,1067,40,-846,47,look_left
219160,2059,1057,6,-694,31,look_left
219165,2102,992,-21,-714,-159,look_left
219170,2040,957,-79,-913,119,look_left
219175,2111,1007,10,-826,4,look_left
219180,2081,956,116,-762,37,look_left
219185,2044,977,-40,-846,7,look_left
219190,2112,1036,141,-645,-118,look_left
219195,2020,985,22,-564,172,look_left
219200,2100,944,50,-836,-70,look_left
219205,2106,987,49,-774,-14,look_left
219210,2046,987,-101,-976,74,look_left
219215,2058,954,-78,-799,83,look_left
219220,2015,980,76,-759,-46,look_left
219225,2129,997,96,-970,127,look_left
219230,1987,991,84,-718,-112,look_left
219235,2064,938,-20,-910,7,look_left
219240,2063,988,-134,-930,-4,look_left
219245,2054,1010,-82,-700,202,look_left
219250,2013,1027,9,-688,93,look_left
219255,2060,946,-81,-787,79,look_left
219260,2082,975,-72,-858,108,look_left
219265,2047,985,-153,-894,-6,look_left
219270,2052,1083,-126,-888,111,look_left
219275,2131,980,-126,-691,10,look_left
219280,2079,944,50,-781,120,look_left
219285,2047,980,-69,-895,-94,look_left
219290,2083,969,54,-784,-19,look_left
219295,2051,1000,-53,-858,54,look_left
219300,2067,1016,-117,-863,25,look_left
219305,2037,991,-43,-772,-80,look_left
219310,2027,990,-3,-889,81,look_left
219315,2084,995,-24,-877,-82,look_left
219320,2080,991,-59,-737,16,look_left
219325,2086,1005,-52,-1010,-44,look_left
219330,2075,1033,-100,-1065,-96,look_left
219335,1969,1039,-56,-744,40,look_left
219340,1994,974,-134,-759,130,look_left
219345,2059,958,44,-679,26,look_left
219350,2036,982,110,-767,6,look_left
219355,2035,1006,121,-800,50,look_left
219360,2011,982,-38,-896,21,look_left
219365,2027,999,-43,-991,-60,look_left
219370,2059,989,-23,-903,77,look_left
219375,2046,961,24,-674,19,look_left
219380,2041,984,5,-716,101,look_left
219385,2100,1044,80,-890,113,look_left
219390,1955,970,17,-837,-49,look_left
219395,2112,1028,-111,-805,-44,look_left
219400,1976,1007,19,-847,-65,look_left
219405,1991,945,-38,-921,-70,look_left
219410,2091,989,-46,-733,11,look_left
219415,2024,980,-112,-868,4,look_left
219420,2088,943,-22,-866,54,look_left
219425,2064,991,54,-876,-114,look_left
219430,2028,1001,38,-814,-15,look_left
219435,2052,971,1,-756,60,look_left
219440,2037,973,38,-752,-58,look_left
219445,2053,998,13,-846,-24,look_left
219450,1981,1025,-82,-715,30,look_left
219455,2042,982,-53,-752,-117,look_left
219460,2098,1013,74,-671,21,look_left
219465,2031,974,52,-926,104,look_left
219470,2043,994,-84,-846,-93,look_left
219475,1967,1082,-67,-776,86,look_left
219480,2003,1013,-128,-923,13,look_left
219485,2082,996,-96,-838,-43,look_left
219490,2069,948,-46,-748,37,look_left
219495,2117,990,42,-780,86,look_left
219500,2017,1039,-116,-908,6,look_left
219505,2057,997,132,-867,124,look_left
219510,1982,1007,21,-758,172,look_left
219515,2043,974,-20,-797,83,look_left
219520,2074,1009,91,-873,93,look_left
219525,2055,998,17,-978,63,look_left
219530,2043,1010,36,-679,126,look_left
219535,2083,1014,-178,-779,-99,look_left
219540,2024,1008,90,-840,28,look_left
219545,2013,944,-37,-655,-6,look_left
219550,2007,956,-60,-795,1,look_left
219555,2032,1013,76,-836,113,look_left
219560,2065,989,75,-941,-53,look_left
219565,2058,926,-172,-850,-42,look_left
219570,2065,1021,43,-828,-2,look_left
219575,2062,1000,-133,-683,-117,look_left
219580,2122,972,30,-974,-94,look_left
219585,2107,977,-21,-846,83,look_left
219590,2076,1024,145,-807,-130,look_left
219595,2078,1011,5,-925,14,look_left
219600,1963,991,32,-764,-63,look_left
219605,2045,958,-99,-852,-24,look_left
219610,2035,1000,57,-961,-32,look_left
219615,2002,975,-98,-708,168,look_left
219620,2111,961,-73,-1111,-86,look_left
219625,2031,987,-41,-748,-285,look_left
219630,1995,989,-71,-855,4,look_left
219635,2074,1003,-20,-799,49,look_left
219640,2030,979,115,-705,35,look_left
219645,2060,1084,-11,-863,-15,look_left
219650,2010,939,69,-815,126,look_left
219655,2095,977,-64,-842,-86,look_left
219660,2032,991,211,-958,94,look_left
219665,1922,1019,-87,-851,72,look_left
219670,2063,1000,147,-854,37,look_left
219675,2097,995,80,-747,-91,look_left
219680,2055,1012,12,-1018,-28,look_left
219685,2101,1030,93,-950,17,look_left
219690,2016,1000,7,-792,-79,look_left
219695,1963,1020,-59,-659,-108,look_left
219700,2107,959,-132,-944,-17,look_left
219705,2079,988,118,-811,-14,look_left
219710,2091,1012,16,-839,-25,look_left
219715,2007,973,-37,-835,-100,look_left
219720,2070,991,-49,-835,-49,look_left
219725,1993,958,127,-776,21,look_left
219730,2084,979,86,-883,146,look_left
219735,2121,1006,57,-803,-81,look_left
219740,2043,943,6,-877,-199,look_left
219745,2061,994,35,-777,82,look_left
219750,2078,1006,-72,-811,-64,look_left
219755,2068,1022,31,-877,109,look_left
219760,2029,998,-12,-598,-111,look_left
219765,2100,1024,10,-892,48,look_left
219770,1973,990,103,-716,119,look_left
219775,2040,1009,-47,-725,6,look_left
219780,1995,1143,41,-828,-13,look_left
219785,2066,1234,65,-699,-20,look_left
219790,2049,1216,-35,-835,61,look_left
219795,1981,1277,59,-864,-60,look_left
219800,2082,1381,-51,-756,-42,look_left
219805,2093,1358,1,-827,-40,look_left
219810,2130,1484,51,-778,-16,look_left
219815,2047,1449,-6,-617,83,look_left
219820,2048,1465,-37,-577,-127,look_left
219825,2074,1594,81,-695,104,look_left
219830,1982,1654,62,-1044,-182,look_left
219835,2025,1757,-48,-948,-57,look_left
219840,2022,1775,161,-786,25,look_left
219845,2040,1822,105,-776,2,look_left
219850,1989,1935,-127,-802,-20,look_left
219855,2005,1902,17,-751,85,look_left
219860,2077,2046,-135,-863,53,look_left
219865,2000,2087,7,-756,3,look_left
219870,2103,2050,-6,132,147,idle
219875,2062,1965,48,33,-57,idle
219880,2069,2006,46,134,88,idle
219885,2062,2008,19,-114,-183,idle
219890,2014,1975,-20,47,146,idle
219895,2027,2047,-7,116,41,idle
219900,2110,2003,10,14,76,idle
219905,2066,2020,-93,39,-12,idle
219910,2065,2058,-9,11,-114,idle
219915,2061,2029,-71,46,-66,idle
219920,2010,2093,152,104,150,idle
219925,2016,2012,0,-127,-17,idle
219930,2088,1980,63,-71,5,idle
219935,2007,2037,-146,65,0,idle
219940,2049,2014,15,74,119,idle
219945,2086,2076,-49,-11,-26,idle
219950,2106,2027,-110,67,-84,idle
219955,2012,2014,81,44,-57,idle
219960,2025,2091,-122,-9,36,idle
219965,2018,2060,-28,50,3,idle
219970,2046,2088,-15,-142,-28,idle
219975,2045,2052,-98,19,91,idle
219980,2032,1988,-47,-5,55,idle
219985,2046,2091,-90,101,10,idle
219990,2066,2050,69,59,-9,idle
219995,2027,2130,-109,-38,153,idle
220000,2036,2021,26,100,3,idle
220005,2032,2101,24,30,-76,idle
220010,1997,2045,11,73,-38,idle
220015,2146,1996,-65,-14,67,idle
220020,2082,2067,-24,-14,98,idle
220025,2032,2042,-65,-118,-26,idle
220030,1993,2072,70,16,59,idle
220035,1998,1998,20,84,-4,idle
220040,2122,2012,-25,7,-37,idle
220045,2086,2136,64,141,-32,idle
220050,2054,2054,-62,-95,16,idle
220055,2024,2068,-28,50,113,idle
220060,2028,2056,-60,17,-185,idle
220065,2115,1994,16,58,-89,idle
220070,2048,2025,-82,-48,40,idle
220075,2052,2048,-55,190,17,idle
220080,2013,1952,-65,-67,-147,idle
220085,2043,2074,-19,-107,210,idle
220090,2065,2020,-12,19,67,idle
220095,2096,2018,-101,23,23,idle
220100,2073,2011,-3,-111,126,idle
220105,2056,2026,-127,42,120,idle
220110,2023,2091,63,-43,40,idle
220115,2057,2020,-24,92,-12,idle
220120,2045,2078,-36,139,-87,idle
220125,2012,2035,40,-135,41,idle
220130,2058,2045,80,75,28,idle
220135,2042,1982,29,-13,60,idle
220140,2073,2025,-103,-39,164,idle
220145,1996,1984,11,-21,-6,idle
220150,2085,2064,-155,5,7,idle
220155,2061,2006,-1,62,-106,idle
220160,2015,2104,-110,19,-55,idle
220165,1983,2087,-185,144,-22,idle
220170,1989,1981,-120,64,-55,idle
220175,2000,2053,-3,-6,-22,idle
220180,2036,2021,-67,-96,20,idle
220185,2046,2040,151,49,-99,idle
220190,2047,2082,-26,-28,3,idle
220195,2079,2009,36,95,-18,idle
220200,2023,2077,0,27,-47,idle
220205,2047,2067,-10,109,-12,idle
220210,2018,1998,25,-157,51,idle
220215,2053,1989,-102,39,27,idle
220220,2033,2035,67,-50,-27,idle
220225,2050,2008,100,31,-47,idle
220230,2040,2067,210,-68,-168,idle
220235,2028,2063,-5,-26,19,idle
220240,2042,2086,-85,-13,-52,idle
220245,2043,2086,-23,46,-3,idle
220250,2074,2073,-62,25,27,idle
220255,2086,2063,87,21,-18,idle
220260,2045,2050,19,-39,-103,idle
220265,2015,2002,129,95,10,idle
220270,2022,2019,8,61,-15,idle
220275,2025,2078,58,-23,41,idle
220280,1980,2032,27,44,45,idle
220285,2120,2075,38,-93,137,idle
220290,2033,1983,-46,24,27,idle
220295,2110,2000,-26,11,2,idle
220300,2059,2059,-4,-59,-58,idle
220305,2059,2043,-109,-51,17,idle
220310,2018,2043,19,-62,-50,idle
220315,2035,2014,30,101,85,idle
220320,2032,2064,-92,-76,46,idle
220325,2018,2120,43,-41,-8,idle
220330,2110,2045,-117,-121,79,idle
220335,2022,2071,-9,66,-91,idle
220340,2096,2061,165,59,-119,idle
220345,2084,2076,15,-4,9,idle
220350,2052,2083,-68,-43,-47,idle
220355,2049,2112,57,42,24,idle
220360,2058,2066,142,46,17,idle
220365,2067,2039,-43,-32,18,idle
220370,2012,2110,4,-98,-65,idle
220375,2093,1954,8,154,-29,idle
220380,2099,2047,64,47,-7,idle
220385,2021,2038,23,-6,-133,idle
220390,2093,2040,-30,23,-118,idle
220395,2030,2031,-177,20,39,idle
220400,2073,2065,-39,-117,198,idle
220405,2044,2063,-50,-59,-146,idle
220410,2042,2019,1,113,6,idle
220415,2070,2081,91,134,-8,idle
220420,2081,2039,53,5,25,idle
220425,2163,2081,118,-33,38,idle
220430,1944,2041,15,57,-15,idle
220435,2118,1977,4,68,-90,idle
220440,2044,2103,-128,60,76,idle
220445,2030,2017,-45,-18,36,idle
220450,2069,2007,-27,86,83,idle
220455,2050,2055,-97,-24,-77,idle
220460,1990,2080,138,36,-51,idle
220465,2078,2093,78,-56,13,idle
220470,1992,2042,36,-23,-100,idle
220475,1979,2037,167,-51,-15,idle
220480,2056,2059,-149,79,-17,idle
220485,2041,2066,-46,127,-69,idle
220490,2088,2104,-40,23,56,idle
220495,2070,2140,-109,16,-46,idle
220500,2057,2026,-46,-139,-9,idle
220505,1992,2005,-22,-97,110,idle
220510,2047,2008,54,128,-185,idle
220515,1949,2097,-7,95,19,idle
220520,1981,1992,-10,36,-38,idle
220525,2116,2073,57,24,-14,idle
220530,2101,2002,25,-75,17,idle
220535,2057,2060,12,-17,11,idle
220540,2011,2039,43,-27,-130,idle
220545,2039,2035,-127,-21,61,idle
220550,1976,2025,51,71,66,idle
220555,2044,2120,-172,6,9,idle
220560,2041,2050,-63,68,66,idle
220565,2014,2057,23,-88,-7,idle
220570,2052,2088,28,-38,29,idle
220575,2005,2087,65,11,-3,idle
220580,2029,1988,107,-218,5,idle
220585,2039,2100,26,66,99,idle
220590,2078,2130,-32,-128,4,idle
220595,2128,2053,-119,-98,15,idle
220600,2082,2031,-12,39,93,idle
220605,2055,2058,-76,61,26,idle
220610,1992,2024,-53,-9,-46,idle
220615,2009,2024,-33,40,116,idle
220620,2001,2038,-137,-23,98,idle
220625,2090,2055,-24,66,18,idle
220630,2031,2052,-65,79,104,idle
220635,2025,2107,22,-128,84,idle
220640,2047,2078,89,-14,-26,idle
220645,2108,2083,86,-53,79,idle
220650,2067,2125,45,-7,88,idle
220655,2054,2061,-12,12,-2,idle
220660,1981,2043,-45,39,71,idle
220665,2063,2028,31,48,-3,idle
220670,2088,2006,24,-37,116,idle
220675,2027,2053,-106,65,-50,idle
220680,2065,2023,15,-10,54,idle
220685,1998,2102,51,3,19,idle
220690,2004,1942,-29,-58,59,idle
220695,1980,2083,-17,-72,-55,idle
220700,2095,2062,-48,-118,-21,idle
220705,2058,2035,111,117,-36,idle
220710,2083,2081,24,59,42,idle
220715,2048,2105,35,138,41,idle
220720,2109,2076,81,44,55,idle
220725,2106,2065,4,118,-15,idle
220730,2065,1954,-102,-134,-123,idle
220735,2024,2005,-22,-91,113,idle
220740,2024,2053,-90,-34,-119,idle
220745,2062,1969,89,-35,-163,idle
220750,1999,1991,146,19,-46,idle
220755,2020,2089,150,-149,-50,idle
220760,2057,2029,62,126,-101,idle
220765,2029,2119,99,12,18,idle
220770,2087,2051,41,20,62,idle
220775,2051,2044,33,-148,4,idle
220780,1968,2044,103,5,166,idle
220785,2093,2059,-75,126,11,idle
220790,2095,2101,89,14,72,idle
220795,2051,2061,-136,-37,-149,idle
220800,2088,2024,120,-85,-59,idle
220805,2011,2050,39,202,1,idle
220810,1968,2029,-26,-143,-96,idle
220815,2090,2057,10,-4,55,idle
220820,1998,2038,135,-25,-139,idle
220825,2082,2018,-107,-127,107,idle
220830,2065,2029,23,-65,152,idle
220835,2053,2088,4,-50,20,idle
220840,2007,2017,-134,-16,248,idle
220845,2005,2013,-54,37,5,idle
220850,2067,2073,-22,58,-31,idle
220855,2052,2030,-48,62,-11,idle
220860,2028,2039,-66,21,39,idle
220865,2072,2006,154,39,-18,idle
220870,2062,2002,8,-21,10,idle
220875,2072,2089,-26,-65,-6,idle
220880,1981,2053,-92,80,-24,idle
220885,2053,2028,67,6,-120,idle
220890,2018,2090,-72,-135,-8,idle
220895,1995,1976,114,29,-29,idle
220900,2017,2077,-58,115,-31,idle
220905,2026,2097,-8,80,-93,idle
220910,2027,2072,31,-28,19,idle
220915,2099,2031,9,-40,-31,idle
220920,1996,1966,86,-12,16,idle
220925,2067,2061,3,78,-59,idle
220930,2097,2056,-13,-62,-59,idle
220935,2100,2040,-39,22,-18,idle
220940,2066,2052,4,171,-168,idle
220945,1987,1929,-33,-17,-44,idle
220950,2053,2039,-143,28,8,idle
220955,2011,2021,19,-68,98,idle
220960,2034,2050,-43,-49,63,idle
220965,2068,2083,5,-39,-16,idle
220970,2130,2124,-110,-54,-47,idle
220975,2024,2067,-78,-142,78,idle
220980,2103,2003,-60,72,-41,idle
220985,2041,2033,63,-10,-106,idle
220990,1992,2090,88,2,28,idle
220995,2087,2011,-98,162,-3,idle
221000,1971,2043,-70,-10,-52,idle
221005,2010,2003,67,-34,11,idle
221010,1997,2034,117,0,-36,idle
221015,2056,1996,116,-39,82,idle
221020,2070,2085,-37,47,119,idle
221025,2019,2094,-94,-7,-14,idle
221030,2061,2046,-62,105,-76,idle
221035,2052,2055,-61,20,48,idle
221040,1988,2085,-49,-184,-41,idle
221045,1999,2098,76,-46,92,idle
221050,2067,2125,-27,-132,47,idle
221055,2020,2073,-50,-42,79,idle
221060,2119,2105,-54,-59,59,idle
221065,2182,2035,-9,58,131,idle
221070,2050,2096,88,99,-230,idle
221075,2063,2094,58,0,80,idle
221080,2090,2063,181,70,138,idle
221085,2041,2042,-23,-180,-101,idle
221090,2050,2046,-10,-122,36,idle
221095,2073,2050,75,-80,-6,idle
221100,2044,2099,138,22,189,idle
221105,2050,2057,-55,-146,33,idle
221110,2125,2037,-123,107,-138,idle
221115,1988,2088,-68,38,39,idle
221120,2049,2126,24,-130,55,idle
221125,2022,2065,123,-44,-15,idle
221130,2002,1977,29,10,16,idle
221135,2002,1999,-81,-39,30,idle
221140,2056,2019,80,-7,64,idle
221145,2032,2115,28,-5,-34,idle
221150,2086,2029,-97,60,85,idle
221155,2059,2069,-135,132,30,idle
221160,2005,1983,-4,-40,-9,idle
221165,1985,2104,-152,-37,-116,idle
221170,2016,2029,110,74,59,idle
221175,2052,2048,-148,-12,5,idle
221180,2019,2062,8,19,-74,idle
221185,1965,2009,-34,33,149,idle
221190,2061,1943,-5,-102,121,idle
221195,2057,2044,-67,-44,131,idle
221200,2060,2042,100,-49,-100,idle
221205,1965,2071,-7,0,-197,idle
221210,2096,2079,-77,6,-115,idle
221215,2080,2028,-116,26,0,idle
221220,2125,2018,-33,-12,11,idle
221225,2047,2020,-69,-109,-14,idle
221230,2025,1982,129,138,22,idle
221235,1963,2043,-50,107,177,idle
221240,2046,2092,-47,-5,-10,idle
221245,2053,1965,-26,42,34,idle
221250,2118,2093,-77,98,15,idle
221255,2081,1982,-78,-27,-7,idle
221260,2002,2005,11,-32,-20,idle
221265,1958,2029,32,-144,-52,idle
221270,2069,2001,-75,40,-24,idle
221275,2076,2113,50,26,79,idle
221280,2045,2088,117,-63,60,idle
221285,2154,2026,8,38,-25,idle
221290,2001,2052,29,12,-212,idle
221295,2061,2027,-62,-68,68,idle
221300,2035,2033,14,44,213,idle
221305,2044,2051,-107,-29,-97,idle
221310,2003,1991,107,47,3,idle
221315,2011,1992,-14,-154,41,idle
221320,2152,2042,-112,181,-12,idle
221325,2011,2035,-46,89,111,idle
221330,2054,2051,-90,214,-21,idle
221335,2012,2069,-6,7,71,idle
221340,2075,2103,136,-51,-18,idle
221345,2110,2100,157,53,-127,idle
221350,2054,2104,92,107,73,idle
221355,2127,2024,-160,24,74,idle
221360,1980,2066,-43,137,164,idle
221365,2096,2138,-144,-70,175,long_blink
221370,2203,2000,7,14,103,long_blink
221375,2368,2061,96,-29,52,long_blink
221380,2554,2084,18,-85,-15,long_blink
221385,2752,2041,8,43,107,long_blink
221390,2860,2024,-103,91,25,long_blink
221395,3060,2109,25,-106,-76,long_blink
221400,3235,2043,2,-23,68,long_blink
221405,3393,2050,-43,-38,-78,long_blink
221410,3580,2061,76,-83,-34,long_blink
221415,3525,2042,94,-18,223,long_blink
221420,3551,2014,71,-1,-109,long_blink
221425,3544,2092,-86,-29,37,long_blink
221430,3504,2082,-129,74,-27,long_blink
221435,3549,2128,42,41,-97,long_blink
221440,3575,2039,23,11,-116,long_blink
221445,3553,2042,-68,-79,29,long_blink
221450,3511,2058,-132,48,-103,long_blink
221455,3500,2082,-28,53,14,long_blink
221460,3567,2079,-7,130,34,long_blink
221465,3512,2019,-36,24,148,long_blink
221470,3529,2040,72,-95,78,long_blink
221475,3584,2024,87,-23,9,long_blink
221480,3514,1997,-91,10,-136,long_blink
221485,3576,2138,13,-78,65,long_blink
221490,3551,2035,-3,126,48,long_blink
221495,3488,2054,61,-101,3,long_blink
221500,3519,2057,-114,84,170,long_blink
221505,3613,2068,-126,45,85,long_blink
221510,3512,2076,-42,160,10,long_blink
221515,3520,2030,-100,123,33,long_blink
221520,3561,2081,-112,46,144,long_blink
221525,3490,2035,-21,-36,-63,long_blink
221530,3491,2099,200,-108,65,long_blink
221535,3530,2028,54,-34,-10,long_blink
221540,3512,2043,32,-31,-97,long_blink
221545,3558,2094,33,-111,65,long_blink
221550,3539,2019,-149,-60,81,long_blink
221555,3543,2108,75,-89,87,long_blink
221560,3551,2080,-45,-33,-76,long_blink
221565,3517,1951,-37,-78,-185,long_blink
221570,3599,1995,1,64,76,long_blink
221575,3581,1993,-23,-38,127,long_blink
221580,3572,2069,-29,-120,115,long_blink
221585,3556,2061,16,-48,56,long_blink
221590,3555,2022,131,45,3,long_blink
221595,3535,2105,-31,-79,-78,long_blink
221600,3499,2070,176,-61,67,long_blink
221605,3562,1999,-73,-35,68,long_blink
221610,3549,1995,38,-14,94,long_blink
221615,3582,2001,-6,42,-3,long_blink
221620,3496,2103,43,17,20,long_blink
221625,3548,2018,-24,-145,-6,long_blink
221630,3611,2072,34,83,-180,long_blink
221635,3583,2032,-45,66,-33,long_blink
221640,3552,2120,0,-120,-1,long_blink
221645,3569,1970,74,86,69,long_blink
221650,3558,1995,0,19,10,long_blink
221655,3564,2051,-29,-153,192,long_blink
221660,3541,2039,-117,-204,15,long_blink
221665,3553,2138,64,-132,-28,long_blink
221670,3530,2087,106,-31,89,long_blink
221675,3524,2052,4,-128,20,long_blink
221680,3500,2005,62,50,52,long_blink
221685,3574,1989,-12,26,-8,long_blink
221690,3565,2069,6,24,-13,long_blink
221695,3533,2050,57,31,24,long_blink
221700,3526,2025,-37,-36,-153,long_blink
221705,3552,2042,44,2,-1,long_blink
221710,3542,2084,-68,-89,75,long_blink
221715,3599,2072,-54,-23,-16,long_blink
221720,3529,1993,-86,-136,86,long_blink
221725,3536,1989,-80,88,-23,long_blink
221730,3542,1989,-30,-142,-8,long_blink
221735,3540,2000,42,-1,93,long_blink
221740,3549,1995,37,81,71,long_blink
221745,3573,2018,35,17,2,long_blink
221750,3526,2082,-78,64,43,long_blink
221755,3576,2071,30,-152,-67,long_blink
221760,3534,2067,-70,117,-15,long_blink
221765,3530,2018,69,38,-17,long_blink
221770,3506,2019,96,8,-224,long_blink
221775,3599,2059,32,-37,174,long_blink
221780,3580,2025,38,33,54,long_blink
221785,3590,2039,-28,35,54,long_blink
221790,3497,2032,40,46,51,long_blink
221795,3576,2061,-24,0,90,long_blink
221800,3537,2038,20,26,-34,long_blink
221805,3566,2080,127,5,-64,long_blink
221810,3530,1988,104,-55,63,long_blink
221815,3548,2020,97,74,104,long_blink
221820,3384,2035,-29,4,91,long_blink
221825,3262,2097,-19,-19,97,long_blink
221830,3043,2057,214,-102,-51,long_blink
221835,2864,1991,-10,-6,-55,long_blink
221840,2724,2011,-25,-128,-88,long_blink
221845,2556,2096,135,47,66,long_blink
221850,2391,2046,164,20,83,long_blink
221855,2264,2041,39,-54,-13,long_blink
221860,1998,2065,30,-132,44,long_blink
221865,1992,2032,42,-77,115,idle
221870,2006,2063,-4,164,21,idle
221875,2046,2096,-44,-64,-75,idle
221880,2085,2050,-58,-39,-84,idle
221885,2077,2089,38,-13,-117,idle
221890,2088,2039,-2,-11,85,idle
221895,2048,2085,-14,71,-39,idle
221900,2077,2014,-28,64,-4,idle
221905,2043,2063,0,-53,114,idle
221910,2023,2100,0,-166,15,idle
221915,2097,2091,-55,61,70,idle
221920,2028,2030,77,-160,-92,idle
221925,2040,2030,-33,-150,78,idle
221930,2034,2038,-97,48,-41,idle
221935,2095,2097,-38,-42,-46,idle
221940,2022,2066,1,58,-26,idle
221945,2053,2071,189,-40,-81,idle
221950,2070,2006,27,15,109,idle
221955,2041,2004,-46,73,-31,idle
221960,2087,1983,-5,70,106,idle
221965,2013,2058,15,210,-134,idle
221970,2036,2057,-98,-24,30,idle
221975,2031,2080,-34,85,7,idle
221980,2002,2026,-25,-38,26,idle
221985,2072,2086,20,30,80,idle
221990,2074,2131,-4,73,-35,idle
221995,2070,2077,79,-11,-152,idle
222000,2033,2068,18,-64,0,idle
222005,2110,2017,-173,74,-32,idle
222010,2031,2015,10,33,10,idle
222015,1995,2067,109,-3,-19,idle
222020,2022,2014,-8,119,88,idle
222025,2011,1967,58,-75,-73,idle
222030,2085,1984,4,71,81,idle
222035,2059,2078,-79,179,-103,idle
222040,1965,2177,104,119,56,idle
222045,2086,2086,60,-3,100,idle
222050,2030,2034,-121,-228,11,idle
222055,2094,2048,20,122,59,idle
222060,2117,1954,89,175,78,idle
222065,2029,2022,-92,19,-61,idle
222070,2055,2028,49,-39,-97,idle
222075,1978,2075,74,76,-31,idle
222080,2113,1987,-29,-104,-82,idle
222085,2067,2046,30,11,-17,idle
222090,2063,2119,115,63,16,idle
222095,2084,2117,-64,8,-86,idle
222100,2059,2074,-51,7,68,idle
222105,2036,2097,-188,108,-100,idle
222110,2061,2009,10,-89,-153,idle
222115,2010,2073,-135,96,122,idle
222120,2069,1996,51,30,29,idle
222125,2062,2025,-82,-1,-52,idle
222130,2071,2025,-34,1,9,idle
222135,2036,1965,210,57,70,idle
222140,2049,1971,-4,74,41,idle
222145,2048,2126,24,-105,29,idle
222150,2044,2010,63,16,-117,idle
222155,2122,2020,49,-101,-38,idle
222160,2066,2092,-54,-9,13,idle
222165,2025,2059,-198,84,5,idle
222170,1980,1998,14,24,-46,idle
222175,2100,2008,89,0,24,idle
222180,2031,2008,43,25,48,idle
222185,2090,2042,-44,-4,-134,idle
222190,2111,2133,17,-107,-120,idle
222195,2047,2098,22,-136,115,idle
222200,2053,2029,119,-30,-100,idle
222205,2028,2075,-37,-121,-77,idle
222210,2038,2089,-120,-175,-77,idle
222215,2012,2050,25,113,23,idle
222220,2013,2070,50,32,10,idle
222225,2047,2002,55,-81,-53,idle
222230,2000,2143,113,141,195,idle
222235,2057,2089,-96,79,-58,idle
222240,2073,2068,108,45,-53,idle
222245,1984,2010,-32,19,-10,idle
222250,2037,2071,73,41,-6,idle
222255,2057,2150,-118,57,-53,idle
222260,1991,2106,-24,41,65,idle
222265,2087,2077,87,154,69,idle
222270,2039,2073,-110,-89,8,idle
222275,1998,2076,-82,0,-84,idle
222280,2030,2132,-103,-178,-6,idle
222285,2001,2042,-32,-6,65,idle
222290,2104,2093,-149,-59,-102,idle
222295,2017,2081,172,3,-57,idle
222300,2025,2022,81,15,-61,idle
222305,1981,2023,-91,-14,17,idle
222310,2065,2051,23,-56,36,idle
222315,2021,2096,-75,59,-24,idle
222320,1992,2077,-15,-31,43,idle
222325,2066,2034,-20,26,-35,idle
222330,2125,2048,-124,-39,86,idle
222335,2062,2053,169,-33,-81,idle
222340,2035,2048,40,-29,70,idle
222345,2056,2057,115,0,3,idle
222350,2052,1991,16,49,20,idle
222355,2005,2073,-47,53,37,idle
