timestamp,eog_v,eog_h,gyro_x,gyro_y,gyro_z,label
225425,2044,1982,45,-92,111,idle
225430,2081,1995,48,12,52,idle
225435,1994,2070,-73,73,94,idle
225440,2030,2093,-30,-72,-38,idle
225445,2056,2022,107,81,-78,idle
225450,2033,2057,42,43,139,idle
225455,2010,2013,18,55,85,idle
225460,2075,1970,-4,68,-47,idle
225465,1955,2025,-18,57,55,idle
225470,2055,2032,-80,-10,-106,idle
225475,2128,2025,200,22,3,idle
225480,2111,2072,119,117,98,idle
225485,2047,2006,65,-56,-25,idle
225490,2107,2161,-71,148,73,idle
225495,2081,2053,86,-136,-150,idle
225500,2011,2083,-124,-88,34,idle
225505,2033,2040,-15,107,-14,idle
225510,2016,1980,-39,-22,81,idle
225515,2078,2010,-105,33,42,idle
225520,2024,2003,-160,0,173,idle
225525,2077,2040,172,14,-33,idle
225530,2015,2011,-77,61,-135,idle
225535,2044,2106,23,16,149,idle
225540,2021,2026,21,15,40,idle
225545,2099,2063,-33,-111,3,idle
225550,2002,2017,42,157,68,idle
225555,2053,2037,-26,-28,72,idle
225560,1992,2030,7,57,-159,idle
225565,2074,2071,66,63,49,idle
225570,2067,2075,3,82,-73,idle
225575,2082,2006,94,-74,1,idle
225580,2093,2029,21,-26,23,idle
225585,1977,2052,0,87,63,idle
225590,2041,2013,-111,-3,-10,idle
225595,2088,2093,14,-138,4,idle
225600,1996,2031,-14,44,107,idle
225605,2079,2104,92,-72,-52,idle
225610,2000,2081,56,-132,-50,idle
225615,2065,1983,25,60,-53,idle
225620,2001,2024,-42,37,55,idle
225625,2053,2049,-56,1,187,idle
225630,2051,2108,-119,59,-3,idle
225635,1984,2027,8,-54,168,idle
225640,2038,2048,3,-21,-7,idle
225645,2106,2011,-88,95,47,idle
225650,2143,1985,42,98,91,idle
225655,2088,2042,-21,-180,34,idle
225660,2131,2059,48,-76,-116,idle
225665,2054,2162,96,-17,-132,idle
225670,2093,2073,120,0,-87,idle
225675,2007,1985,-97,5,-29,idle
225680,2132,2098,56,85,-70,idle
225685,2070,2052,157,-87,-127,idle
225690,2035,2001,-78,-24,69,idle
225695,2003,2034,-20,128,-39,idle
225700,2036,2072,-71,-132,25,idle
225705,2107,2060,0,64,-79,idle
225710,2049,2042,53,0,-95,idle
225715,2076,2006,5,-196,20,idle
225720,2007,2045,-144,20,-105,idle
225725,2026,2028,32,-25,36,idle
225730,2047,2075,53,-36,-26,idle
225735,2019,2054,131,-34,-185,idle
225740,2082,2023,77,2,19,idle
225745,2012,2074,41,15,-76,idle
225750,1969,2148,60,-16,47,idle
225755,2094,2051,-192,143,160,idle
225760,2003,2069,-38,17,-89,idle
225765,2043,2036,-41,-140,-13,idle
225770,2114,2064,43,82,26,idle
225775,2074,2078,-33,-111,30,idle
225780,2028,2167,-60,-75,26,idle
225785,2087,2013,207,74,-43,idle
225790,2076,2021,61,-8,-59,idle
225795,2051,2011,46,-55,37,idle
225800,2037,2075,27,-146,120,idle
225805,2028,2045,-1,116,22,idle
225810,2035,2057,-146,123,117,idle
225815,2044,2040,-25,136,158,idle
225820,2033,2085,23,12,-25,idle
225825,2105,2093,115,-59,68,idle
225830,2101,2059,16,39,-17,idle
225835,2135,2015,100,-144,-113,idle
225840,2025,2061,-133,-35,-27,idle
225845,2059,2043,100,16,182,idle
225850,2039,2095,36,-37,7,idle
225855,2066,2027,-141,23,34,idle
225860,2014,2082,66,-26,22,idle
225865,2037,2044,11,-104,-37,idle
225870,2078,2047,-39,74,82,idle
225875,2075,2072,42,10,-26,idle
225880,2049,2057,-81,-187,24,idle
225885,2044,2045,-105,25,103,idle
225890,2040,2059,-103,-40,-23,idle
225895,2034,2039,15,-71,-52,idle
225900,2071,2024,-62,-150,-14,idle
225905,2062,2039,29,-5,-40,idle
225910,2059,2094,25,-20,-51,idle
225915,2007,2029,-82,52,-83,idle
225920,2008,2075,2,-36,111,idle
225925,2091,2021,-116,106,-87,idle
225930,2021,2058,3,22,4,idle
225935,2049,2072,31,42,-26,idle
225940,2131,2040,26,-78,43,idle
225945,2061,2003,-16,-16,-10,idle
225950,2035,1987,-54,-1,-16,idle
225955,2092,2046,27,12,3,idle
225960,1993,2009,6,58,-64,idle
225965,2117,2073,0,-10,-1,idle
225970,1998,2068,-110,79,-62,idle
225975,2051,2020,-11,39,-192,idle
225980,2005,1998,13,-55,102,idle
225985,2049,2039,115,26,-150,idle
225990,2031,2046,-45,-57,129,idle
225995,2025,2078,204,-32,-13,idle
226000,1938,2064,25,125,-58,idle
226005,2019,2060,67,-28,158,idle
226010,2070,2058,132,78,-95,idle
226015,2089,2012,54,-20,67,idle
226020,2027,2058,2,27,-107,idle
226025,2060,2048,79,32,20,idle
226030,2070,2073,-31,-61,-109,idle
226035,2017,2095,41,16,7,idle
226040,2073,2016,44,-44,52,idle
226045,2014,1991,54,-23,-131,idle
226050,2038,2006,74,-38,84,idle
226055,2015,2012,138,117,-79,idle
226060,2004,1973,107,79,123,idle
226065,2063,2015,-159,16,-23,idle
226070,2061,2069,-157,-10,-46,idle
226075,2059,2001,19,4,-19,idle
226080,2083,2048,-8,-28,93,idle
226085,1984,2043,42,81,-38,idle
226090,2062,2020,-37,-226,-137,idle
226095,2019,2069,56,74,52,idle
226100,2048,2075,-154,76,96,idle
226105,1922,1952,-55,-50,225,idle
226110,2078,2018,5,-14,27,idle
226115,2024,2015,-10,17,-11,idle
226120,2019,1970,44,-78,-69,idle
226125,2039,2095,94,-49,-49,idle
226130,2065,2008,-18,-63,-54,idle
226135,2053,2023,21,-14,38,idle
226140,2050,1945,96,-81,-74,idle
226145,2060,2008,93,-124,-30,idle
226150,2047,2017,-22,-29,93,idle
226155,2069,2030,18,65,101,idle
226160,2154,2002,7,13,-23,idle
226165,2015,2052,-57,-10,-96,idle
226170,2022,2023,19,-79,-70,idle
226175,2014,1942,143,-87,-2,idle
226180,2058,1994,23,-48,-32,look_down
226185,1974,2035,-30,-114,77,look_down
226190,1927,2085,70,11,-48,look_down
226195,1901,2055,-56,-31,-1,look_down
226200,1830,2109,-104,-3,-40,look_down
226205,1727,2142,9,46,37,look_down
226210,1705,2070,45,2,46,look_down
226215,1672,1989,54,50,-37,look_down
226220,1614,2003,142,-83,-23,look_down
226225,1566,2045,7,-4,68,look_down
226230,1481,1923,-51,-3,-19,look_down
226235,1435,2055,-183,-59,81,look_down
226240,1397,1940,-2,-14,128,look_down
226245,1343,2003,14,-69,-88,look_down
226250,1253,2075,4,-58,6,look_down
226255,1250,2068,-99,93,25,look_down
226260,1152,2058,-50,-132,131,look_down
226265,1111,2011,-19,19,44,look_down
226270,1023,2037,-63,59,-31,look_down
226275,995,2015,-5,-67,30,look_down
226280,1006,2100,143,-115,9,look_down
226285,998,2106,30,-91,233,look_down
226290,996,2102,17,88,61,look_down
226295,944,2059,-28,-10,99,look_down
226300,1060,2027,45,-68,196,look_down
226305,998,2059,123,140,-57,look_down
226310,1008,2013,88,-64,34,look_down
226315,998,2044,32,-32,-157,look_down
226320,970,2049,-165,-33,-77,look_down
226325,1010,2011,5,161,-52,look_down
226330,1004,2021,73,-88,-34,look_down
226335,1011,2053,-54,-51,-35,look_down
226340,1039,2028,-5,182,-86,look_down
226345,982,1954,-32,-45,-41,look_down
226350,927,2073,-24,6,49,look_down
226355,1014,1982,-105,3,40,look_down
226360,989,2088,-61,-107,-192,look_down
226365,956,2023,-38,17,-28,look_down
226370,974,2101,15,75,-2,look_down
226375,1007,2124,67,-36,111,look_down
226380,1021,2122,108,-31,-84,look_down
226385,1024,1995,66,-103,-77,look_down
226390,1018,2016,-73,28,-87,look_down
226395,966,2021,-30,-59,-79,look_down
226400,981,2076,-48,45,150,look_down
226405,956,2049,117,109,70,look_down
226410,984,2045,31,-126,71,look_down
226415,985,2055,21,-21,118,look_down
226420,964,2064,43,-108,-15,look_down
226425,996,2024,-102,-8,-160,look_down
226430,959,1938,83,52,-36,look_down
226435,1002,2059,-106,62,-84,look_down
226440,994,2087,-41,47,-2,look_down
226445,977,2087,1,37,116,look_down
226450,983,2023,118,-50,-185,look_down
226455,982,2030,-38,-18,-48,look_down
226460,1022,2037,118,-45,-105,look_down
226465,1011,2027,-7,135,-25,look_down
226470,976,2067,-15,188,-107,look_down
226475,967,2105,-54,181,-166,look_down
226480,963,2095,107,61,-11,look_down
226485,989,2032,33,-19,53,look_down
226490,1035,2053,-12,111,75,look_down
226495,993,2044,55,-38,85,look_down
226500,967,2072,106,193,-64,look_down
226505,985,1993,60,-45,11,look_down
226510,1008,2069,87,26,74,look_down
226515,996,2031,-61,21,122,look_down
226520,995,2022,85,-52,59,look_down
226525,1018,2081,-13,99,-76,look_down
226530,1018,2026,-10,-140,52,look_down
226535,994,2089,103,-137,84,look_down
226540,936,2060,-148,31,14,look_down
226545,1063,2013,-13,-43,109,look_down
226550,974,2041,11,-4,-2,look_down
226555,1014,2103,58,63,-78,look_down
226560,973,2013,5,43,-18,look_down
226565,992,2121,-28,-46,158,look_down
226570,1082,1985,-173,14,-77,look_down
226575,978,2074,23,93,59,look_down
226580,988,2060,73,-48,33,look_down
226585,1008,2007,32,-3,-29,look_down
226590,995,2044,26,0,-86,look_down
226595,964,2074,90,38,82,look_down
226600,1004,2023,-121,12,18,look_down
226605,978,2085,-68,1,-61,look_down
226610,961,2054,-8,15,-36,look_down
226615,951,2013,-68,-21,-83,look_down
226620,1035,2031,183,66,-72,look_down
226625,951,2077,-100,40,-45,look_down
226630,972,2045,-90,5,-67,look_down
226635,1017,2063,82,27,62,look_down
226640,983,2022,-36,-55,-88,look_down
226645,962,2004,2,4,3,look_down
226650,947,2039,-22,-31,-20,look_down
226655,1063,1998,135,-102,-15,look_down
226660,961,2070,-41,-30,84,look_down
226665,1011,2025,31,51,0,look_down
226670,1014,2076,-236,-55,158,look_down
226675,1002,2043,-43,24,14,look_down
226680,974,2041,-69,53,-164,look_down
226685,1012,2028,9,-33,13,look_down
226690,1031,2053,71,-12,-15,look_down
226695,981,2033,18,98,-39,look_down
226700,964,2064,-39,194,87,look_down
226705,1006,1964,-66,201,40,look_down
226710,987,2105,-2,15,129,look_down
226715,989,2061,-124,-119,49,look_down
226720,964,2056,104,177,0,look_down
226725,1028,2047,116,-173,74,look_down
226730,998,2012,56,72,-4,look_down
226735,1053,2057,30,7,85,look_down
226740,1019,2024,113,-5,-95,look_down
226745,1018,2050,-63,29,40,look_down
226750,989,1975,55,-58,-56,look_down
226755,950,2068,56,97,-43,look_down
226760,1007,2033,-43,102,28,look_down
226765,952,2057,-63,-29,130,look_down
226770,968,1990,26,67,25,look_down
226775,1027,2047,-28,-62,45,look_down
226780,1007,2069,-98,-33,-53,look_down
226785,982,2031,21,50,-156,look_down
226790,1029,2057,-17,24,65,look_down
226795,986,2004,-135,-37,-14,look_down
226800,986,2034,-34,14,-11,look_down
226805,998,1986,103,0,141,look_down
226810,1007,2010,-65,47,72,look_down
226815,977,2076,-21,-13,34,look_down
226820,961,2053,48,7,22,look_down
226825,1036,2052,-131,2,-11,look_down
226830,1010,2024,82,-28,46,look_down
226835,962,2006,-78,67,-89,look_down
226840,1063,2022,-55,-77,136,look_down
226845,996,2059,231,71,-100,look_down
226850,1004,2063,-181,-96,24,look_down
226855,978,1950,55,93,-10,look_down
226860,1033,1993,-78,20,-11,look_down
226865,994,2053,-62,-22,59,look_down
226870,982,2073,95,42,97,look_down
226875,1002,2083,-106,-11,11,look_down
226880,969,2000,142,-66,-66,look_down
226885,1069,2031,132,90,-148,look_down
226890,1088,2050,-28,-79,29,look_down
226895,1167,1996,1,-91,-12,look_down
226900,1227,2098,22,-17,81,look_down
226905,1286,2072,120,-3,88,look_down
226910,1353,2160,191,65,-150,look_down
226915,1347,2016,60,-43,117,look_down
226920,1455,2037,-79,69,-47,look_down
226925,1490,2015,-82,46,-131,look_down
226930,1584,1991,113,24,104,look_down
226935,1621,2010,79,56,-58,look_down
226940,1659,2023,-9,-73,95,look_down
226945,1753,2030,-76,-216,-93,look_down
226950,1698,2043,71,-41,-11,look_down
226955,1837,2001,-7,-84,145,look_down
226960,1868,2117,168,-117,-160,look_down
226965,1928,1987,23,76,-30,look_down
226970,2014,2047,-54,-16,-20,look_down
226975,2049,2063,117,-38,15,look_down
226980,2086,2107,-35,-97,81,idle
226985,2000,2062,-44,-152,81,idle
226990,2068,2038,24,116,-13,idle
226995,2114,2035,57,-33,-64,idle
227000,2085,2052,-2,-15,-21,idle
227005,2028,2018,-67,2,96,idle
227010,2026,2078,63,12,-65,idle
227015,2073,2083,-67,-7,-43,idle
227020,2110,2021,14,-24,99,idle
227025,2026,2000,54,48,-59,idle
227030,2047,2046,-59,96,-44,idle
227035,2037,1988,-286,86,58,idle
227040,2044,2035,32,7,-146,idle
227045,2051,2048,-56,-100,50,idle
227050,1996,1969,-22,16,11,idle
227055,2085,1969,-4,-2,62,idle
227060,2071,2030,68,-15,-92,idle
227065,2075,2118,5,70,0,idle
227070,2030,2084,166,74,-27,idle
227075,2044,2075,69,-36,25,idle
227080,2057,2066,-16,100,-35,idle
227085,2011,2064,-5,-105,-11,idle
227090,2033,2022,55,-51,48,idle
227095,1992,2052,29,151,-4,idle
227100,1972,2076,109,116,-28,idle
227105,2102,2008,35,72,155,idle
227110,2143,2078,-17,33,-75,idle
227115,2046,2069,98,-53,-70,idle
227120,2071,2060,32,69,-41,idle
227125,2067,1960,-29,61,33,idle
227130,2036,2062,54,149,77,idle
227135,2063,1902,-24,-73,42,idle
227140,2030,2035,56,115,-1,idle
227145,2049,2072,44,-56,33,idle
227150,2095,2011,-161,32,173,idle
227155,2051,2115,70,85,29,idle
227160,2012,2030,62,143,-23,idle
227165,2095,2085,10,-105,35,idle
227170,1937,2090,-55,-20,-76,idle
227175,2015,2052,-154,-39,6,idle
227180,2031,2101,-47,18,-23,idle
227185,2043,2068,-71,-76,-34,idle
227190,2095,2052,85,-17,-80,idle
227195,2037,2058,78,95,44,idle
227200,2047,2047,-121,75,-145,idle
227205,1999,2031,101,5,-97,idle
227210,2043,2053,-124,-82,87,idle
227215,2038,2050,-13,-42,-121,idle
227220,2039,1997,-3,55,-13,idle
227225,2041,2037,87,15,34,idle
227230,2035,2107,-44,99,-35,idle
227235,2032,2109,69,95,-30,idle
227240,2133,2014,72,-79,51,idle
227245,2074,2062,57,96,-56,idle
227250,2039,2022,91,19,-39,idle
227255,2097,2030,-26,-34,216,idle
227260,2020,2046,60,101,-78,idle
227265,2082,2055,158,-120,13,idle
227270,2080,2059,-91,-34,-57,idle
227275,2038,2025,-106,-156,36,idle
227280,2041,1996,23,-205,-110,idle
227285,2034,1997,180,-103,48,idle
227290,2027,2001,-114,76,23,idle
227295,2015,2043,-96,-32,-41,idle
227300,1992,2013,109,-40,-65,idle
227305,2016,2016,-95,78,-112,idle
227310,2019,2092,12,13,37,idle
227315,2011,2057,-157,-6,26,idle
227320,2050,2002,66,-138,92,idle
227325,2016,2031,89,-13,6,idle
227330,2005,1974,1,37,-125,idle
227335,2067,2005,-84,-35,9,idle
227340,2107,1994,-57,-63,-136,idle
227345,1983,2049,-85,-24,-9,idle
227350,2058,2030,-112,-23,153,idle
227355,2135,1960,141,25,-151,idle
227360,2010,2036,-203,-6,-19,idle
227365,2084,2035,91,2,-105,idle
227370,2016,2028,-182,-107,27,idle
227375,2092,1998,-45,87,-38,idle
227380,2010,2067,-12,-23,7,idle
227385,2064,2046,132,89,23,idle
227390,2028,2052,-2,98,-7,idle
227395,2034,1990,19,-6,-47,idle
227400,2073,2063,20,161,103,idle
227405,2018,2105,-88,56,-180,idle
227410,2058,1949,55,9,-99,idle
227415,2060,2087,-9,-125,-74,idle
227420,2001,2082,-72,64,-125,idle
227425,2008,2084,-46,-59,64,idle
227430,1982,2091,36,-19,-63,idle
227435,2050,2064,46,118,-65,idle
227440,2003,2007,53,37,54,idle
227445,1971,2062,-168,-67,82,idle
227450,2030,2031,-6,47,74,idle
227455,2047,2045,-45,25,155,idle
227460,2112,2075,73,-32,-27,idle
227465,2044,2041,148,-3,32,idle
227470,2014,1999,-49,20,-18,idle
227475,1995,2029,-77,-70,31,idle
227480,2035,2107,-23,55,-116,idle
227485,2029,2066,3,-128,63,idle
227490,2117,2106,6,-24,88,idle
227495,1990,2041,6,77,13,idle
227500,2005,2040,-147,-185,18,idle
227505,2082,2011,-38,54,4,idle
227510,2079,2023,31,-89,19,idle
227515,2060,2053,-41,-26,-23,idle
227520,2007,2132,-196,-17,-24,idle
227525,2053,2096,40,51,-69,idle
227530,2028,2107,36,37,-28,idle
227535,2073,2037,-130,14,124,idle
227540,2042,2038,84,-102,-64,idle
227545,2052,2058,-15,59,-60,idle
227550,2125,2102,-7,0,-70,idle
227555,2033,2016,-23,28,125,idle
227560,2048,2048,-98,55,-48,idle
227565,2043,2035,-86,34,-5,idle
227570,2020,2001,-32,-151,8,idle
227575,2067,2050,23,-28,106,idle
227580,2067,2125,128,169,-41,idle
227585,2007,2012,87,6,30,idle
227590,2062,2088,-130,72,104,idle
227595,2031,2086,-1,3,-77,idle
227600,2064,2028,43,-24,151,idle
227605,2001,2107,-1,-31,-3,idle
227610,2029,2088,-19,125,-67,idle
227615,2096,1988,93,41,11,idle
227620,2066,2041,-30,-9,-69,idle
227625,2087,2063,-82,66,172,idle
227630,1951,2070,64,-21,-185,idle
227635,2095,2072,43,78,-99,idle
227640,2061,2098,-210,49,49,idle
227645,2007,2038,-49,44,-76,idle
227650,2068,2106,56,24,35,idle
227655,2073,2063,48,73,-70,idle
227660,1982,2055,-148,-58,-36,idle
227665,2071,2051,-36,123,-16,idle
227670,2059,2006,15,23,6,idle
227675,2087,2056,-38,-118,-71,idle
227680,1991,2005,-41,175,-137,idle
227685,2010,2037,-21,38,-4,idle
227690,1984,2115,33,-122,-80,idle
227695,2105,1977,27,-192,136,idle
227700,1971,2099,-72,-43,22,idle
227705,2003,2038,76,-19,62,idle
227710,2013,2097,-20,2,5,idle
227715,2066,2077,-35,-29,-17,idle
227720,1996,2063,-97,-51,-18,idle
227725,2031,2070,-45,52,-48,idle
227730,2080,2058,42,131,-14,idle
227735,2056,2110,11,71,-48,idle
227740,2001,1986,-177,102,165,idle
227745,2057,2100,-51,27,-32,idle
227750,2085,2101,-104,35,14,idle
227755,1935,2035,-34,-190,15,idle
227760,2032,2075,-127,29,-5,idle
227765,2069,1992,-33,-8,19,idle
227770,2002,2058,-23,-73,-153,idle
227775,2118,2084,-1,30,16,idle
227780,2041,2062,28,-113,-33,idle
227785,2081,2055,41,33,78,idle
227790,2039,2054,-69,-13,-80,idle
227795,1992,2038,-33,-73,-74,idle
227800,2026,2066,146,-784,149,look_left
227805,2103,2010,-76,-647,-65,look_left
227810,1965,1902,12,-761,64,look_left
227815,2046,1883,-49,-1041,4,look_left
227820,2058,1826,26,-945,-79,look_left
227825,2045,1818,-69,-773,82,look_left
227830,2077,1691,27,-977,92,look_left
227835,2066,1635,-62,-656,-73,look_left
227840,2037,1596,-34,-773,72,look_left
227845,2031,1493,6,-805,-20,look_left
227850,2080,1524,-29,-819,9,look_left
227855,2030,1472,144,-677,78,look_left
227860,2053,1363,-51,-691,29,look_left
227865,1960,1284,51,-928,-97,look_left
227870,1990,1267,88,-722,-71,look_left
227875,2059,1181,145,-841,80,look_left
227880,2038,1148,-98,-857,9,look_left
227885,2038,1142,58,-785,101,look_left
227890,2036,1023,-79,-793,-43,look_left
227895,1989,1065,78,-760,-48,look_left
227900,2001,1032,-26,-866,5,look_left
227905,1964,1008,207,-893,76,look_left
227910,2091,1007,-121,-894,-59,look_left
227915,2068,925,-15,-898,90,look_left
227920,2015,1000,-44,-990,-52,look_left
227925,2089,1001,-31,-812,125,look_left
227930,2073,1014,-56,-972,80,look_left
227935,2148,982,64,-661,-174,look_left
227940,2082,1022,-3,-755,-18,look_left
227945,2073,947,15,-849,26,look_left
227950,1996,1017,-87,-890,32,look_left
227955,2038,1092,-3,-726,-134,look_left
227960,2027,1006,-169,-819,29,look_left
227965,2082,930,-91,-778,8,look_left
227970,2044,957,43,-742,-76,look_left
227975,2097,961,-60,-953,-7,look_left
227980,2110,965,-77,-780,23,look_left
227985,2045,983,-10,-768,63,look_left
227990,2071,1041,-62,-898,18,look_left
227995,2034,1023,-89,-923,-86,look_left
228000,2023,979,-145,-699,19,look_left
228005,2066,992,-43,-681,-23,look_left
228010,2085,959,-75,-897,70,look_left
228015,2013,1034,-98,-699,-20,look_left
228020,2028,979,128,-851,23,look_left
228025,2064,989,-14,-811,-24,look_left
228030,2040,972,-115,-856,-108,look_left
228035,2052,1012,24,-741,-15,look_left
228040,2071,1022,26,-930,27,look_left
228045,2049,952,63,-661,75,look_left
228050,2129,1009,23,-596,43,look_left
228055,2047,1010,24,-928,-67,look_left
228060,2014,976,164,-642,82,look_left
228065,2032,1006,159,-956,72,look_left
228070,2065,995,-85,-703,-33,look_left
228075,2114,981,97,-766,82,look_left
228080,2064,1007,70,-881,-8,look_left
228085,2036,965,108,-762,25,look_left
228090,2074,988,-57,-790,99,look_left
228095,2074,1018,-100,-851,-12,look_left
228100,2045,1016,-68,-791,1,look_left
228105,1995,984,30,-754,68,look_left
228110,2106,970,-98,-766,72,look_left
228115,2042,1041,-162,-805,0,look_left
228120,1964,1005,41,-969,-35,look_left
228125,2101,1002,64,-642,-99,look_left
228130,2054,985,130,-867,38,look_left
228135,2015,984,-7,-787,36,look_left
228140,2037,1009,146,-853,92,look_left
228145,2065,1000,60,-898,140,look_left
228150,2083,979,95,-916,-10,look_left
228155,2045,972,-53,-891,73,look_left
228160,2097,959,-49,-766,23,look_left
228165,2078,1021,57,-668,155,look_left
228170,2112,998,96,-698,-116,look_left
228175,2022,1007,10,-895,84,look_left
228180,2049,966,0,-813,-47,look_left
228185,2003,943,32,-691,-36,look_left
228190,1974,1060,29,-954,-51,look_left
228195,2095,1012,22,-746,-7,look_left
228200,2039,981,-126,-903,21,look_left
228205,2086,1025,-62,-788,105,look_left
228210,1995,1002,18,-745,-177,look_left
228215,2048,1026,33,-855,44,look_left
228220,2037,995,-101,-925,-40,look_left
228225,2012,995,-6,-704,110,look_left
228230,1969,1029,3,-715,-46,look_left
228235,2113,1042,116,-883,-38,look_left
228240,2074,1025,38,-844,-19,look_left
228245,2130,1041,-52,-839,-97,look_left
228250,2067,1023,31,-890,-6,look_left
228255,2031,1027,50,-755,-47,look_left
228260,2024,968,4,-768,17,look_left
228265,2064,983,133,-673,10,look_left
228270,2046,998,49,-852,169,look_left
228275,2035,1006,-34,-693,83,look_left
228280,2094,1026,-45,-966,-22,look_left
228285,2116,996,-52,-814,70,look_left
228290,2003,1014,-55,-784,118,look_left
228295,2087,1016,0,-960,-33,look_left
228300,2037,965,129,-817,-15,look_left
228305,2059,1017,-56,-693,-20,look_left
228310,1983,1013,59,-816,63,look_left
228315,2076,971,-153,-825,-107,look_left
228320,2030,1020,-44,-779,92,look_left
228325,2079,987,47,-753,87,look_left
228330,2129,992,-57,-775,92,look_left
228335,1983,994,-145,-751,114,look_left
228340,2001,1109,60,-1041,80,look_left
228345,2091,1042,49,-823,-22,look_left
228350,2043,955,-18,-740,111,look_left
228355,2050,1006,60,-868,-5,look_left
228360,2025,1022,71,-798,129,look_left
228365,1989,931,59,-881,53,look_left
228370,2040,967,45,-735,155,look_left
228375,2035,989,-35,-681,-30,look_left
228380,1973,1006,31,-649,-15,look_left
228385,2050,969,12,-600,-41,look_left
228390,1961,988,-91,-834,-60,look_left
228395,2054,994,-78,-898,-145,look_left
228400,2031,1013,-77,-961,21,look_left
228405,2076,1018,99,-776,71,look_left
228410,2065,1014,104,-670,-3,look_left
228415,2004,943,213,-804,50,look_left
228420,2031,964,-125,-872,-19,look_left
228425,2130,1054,-102,-886,-104,look_left
228430,2095,1025,27,-724,130,look_left
228435,1950,1015,-94,-747,-161,look_left
228440,2017,1020,-171,-922,101,look_left
228445,2037,1003,-89,-574,35,look_left
228450,2049,1001,-40,-847,9,look_left
228455,2114,1007,2,-757,-105,look_left
228460,2064,996,80,-640,140,look_left
228465,1969,1030,-57,-634,122,look_left
228470,2092,1014,25,-740,152,look_left
228475,2043,969,41,-840,-89,look_left
228480,2003,1005,-150,-702,88,look_left
228485,2087,996,112,-748,175,look_left
228490,2096,964,32,-842,6,look_left
228495,2091,1008,-73,-788,-37,look_left
228500,2058,980,-12,-839,-137,look_left
228505,2104,1016,-4,-791,127,look_left
228510,2029,1104,67,-716,50,look_left
228515,1987,1160,-41,-899,19,look_left
228520,2021,1260,-140,-976,-16,look_left
228525,2063,1291,12,-870,15,look_left
228530,2003,1346,140,-812,21,look_left
228535,2042,1407,-13,-865,-81,look_left
228540,2046,1455,93,-905,55,look_left
228545,2082,1531,24,-844,61,look_left
228550,2000,1560,-57,-670,51,look_left
228555,2084,1561,-85,-663,51,look_left
228560,2043,1646,47,-779,11,look_left
228565,2052,1686,-59,-719,46,look_left
228570,2032,1776,-42,-872,79,look_left
228575,2000,1876,-39,-597,6,look_left
228580,2080,1885,91,-680,25,look_left
228585,2042,1941,119,-878,-4,look_left
228590,2034,2024,-74,-726,-9,look_left
228595,2013,2020,68,-608,-9,look_left
228600,2090,2051,-32,36,-184,idle
228605,2088,2086,-22,-31,-205,idle
228610,1985,2108,-57,-83,-40,idle
228615,2042,2065,-47,-223,41,idle
228620,2088,2075,13,-15,-45,idle
228625,1956,2089,-118,68,-52,idle
228630,2072,2088,8,-81,17,idle
228635,2118,2070,-90,17,-74,idle
228640,1944,2049,67,-108,17,idle
228645,2054,2082,-27,-105,74,idle
228650,2053,2058,7,22,-36,idle
228655,2025,2044,-114,-79,-34,idle
228660,2022,2020,-42,-87,53,idle
228665,2063,2088,-46,3,-37,idle
228670,2010,2038,131,65,-51,idle
228675,2011,2015,48,82,-71,idle
228680,2075,2026,-14,2,118,idle
228685,2001,2073,10,-37,64,idle
228690,2072,2057,29,-186,4,idle
228695,2054,2020,65,13,0,idle
228700,2083,2051,114,84,-183,idle
228705,2026,1991,-131,-102,89,idle
228710,2003,2077,-59,55,-96,idle
228715,2116,2087,49,-44,10,idle
228720,2110,1998,-19,-8,103,idle
228725,2049,2062,100,69,6,idle
228730,2039,2007,16,57,49,idle
228735,1994,2049,76,-40,-112,idle
228740,2110,1993,12,-114,93,idle
228745,2083,2030,-35,172,-113,idle
228750,2108,2050,-61,157,63,idle
228755,2052,2058,-37,11,-78,idle
228760,2047,2006,-77,-62,-73,idle
228765,2037,2025,-127,-63,-2,idle
228770,2053,2066,106,10,-7,idle
228775,2064,1977,36,15,-79,idle
228780,2053,2040,0,-86,46,idle
228785,2014,2035,-23,-89,10,idle
228790,2032,2089,-34,53,29,idle
228795,2019,2056,-26,61,0,idle
228800,2148,2010,-48,-60,-59,idle
228805,2043,2038,-32,-117,-19,idle
228810,2024,2072,-85,107,-140,idle
228815,2135,2073,27,-89,122,idle
228820,2058,2030,1,-101,39,idle
228825,2012,2092,-87,19,14,idle
228830,2048,2093,62,-48,85,idle
228835,2003,2074,-21,-119,-73,idle
228840,1988,2061,53,67,93,idle
228845,2045,2034,95,-12,31,idle
228850,2074,2105,-50,-29,78,idle
228855,2093,2141,38,89,28,idle
228860,2037,2025,29,-28,17,idle
228865,1960,2021,-68,117,16,idle
228870,2049,2018,-138,4,66,idle
228875,2099,2070,-127,-5,87,idle
228880,2061,2076,46,-106,-36,idle
228885,1986,2090,13,-31,-84,idle
228890,2015,2022,-37,-150,-147,idle
228895,2016,2009,-17,-13,31,idle
228900,2001,2048,-60,-41,-77,idle
228905,2005,2113,43,-12,40,idle
228910,2012,2007,-84,14,-129,idle
228915,1989,2128,-91,-75,53,idle
228920,2047,2073,168,67,-39,idle
228925,2061,2105,-83,10,-32,idle
228930,2051,2052,-14,115,66,idle
228935,1940,2022,-118,108,12,idle
